,Ticker,Date,Price,Shares Outstanding,Market Cap,EV,EBITDA,EV/EBITDA,D/E,BV/Share,Total Cash,Total Liabilities,Total Revenue,Operating Cash Flow,BS Recent Date,CF Recent Date,IS Recent Date
815,LHR-DB-D.V,"04/20/2020, 04:25:42",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
816,LI.V,"04/20/2020, 04:26:03",0.24,78560000.0,18850000.0,18680000.0,-7370000.0,0.0,0.0,0.0,1069.0,719.0,0.0,-7338.0,2019-02-28,2019-02-28,2019-02-28
817,LIFT.V,"04/20/2020, 04:26:23",0.02,70500000.0,1410000.0,6490000.0,-6020000.0,0.0,0,0.0,2366.0,8893.0,5773.0,-6855.0,2019-03-31,2019-03-31,2019-03-31
818,LIO.V,"04/20/2020, 04:26:44",1.29,117630000.0,151740000.0,136040000.0,0,0,0.0,0.0,8907.0,424.0,0.0,-2119.0,2019-06-30,2019-06-30,2019-06-30
819,LIT.V,"04/20/2020, 04:27:04",0.05,33140000.0,1660000.0,2200000.0,0.0,0.0,0,0.0,10.0,820.0,0.0,-270.0,2019-12-31,2019-12-31,2019-12-31
820,LITH.V,"04/20/2020, 04:27:25",0.14,101940000.0,14270000.0,13750000.0,0,0,0,0.0,2566.0,92.0,0.0,-3148.0,2018-12-31,2018-12-31,2018-12-31
821,LITT.V,"04/20/2020, 04:27:45",0.045,126520000.0,5690000.0,5020000.0,-4320000.0,0.0,0.0,0.0,331.0,408.0,-2047.0,-1069.0,2019-06-30,2019-06-30,2019-06-30
822,LIVE.V,"04/20/2020, 04:28:05",0.07,140060000.0,9800000.0,-10060000.0,-5200000.0,0.0,0,0.0,19847.0,152.0,0.0,-4212.0,2019-12-31,2019-12-31,2019-12-31
823,LKY.V,"04/20/2020, 04:28:26",0.01,192790000.0,1930000.0,3160000.0,-3670000.0,0.0,0.0,0.0,0.0,1987.0,0.0,-1761.0,2018-09-30,2018-09-30,2018-09-30
824,LL.V,"04/20/2020, 04:28:46",0.05,193020000.0,9650000.0,9460000.0,0.0,0.0,0.0,0.0,514.0,1990.0,1083.0,-965.0,2019-03-31,2019-03-31,2019-03-31
825,LLG.V,"04/20/2020, 04:29:07",0.175,136230000.0,23840000.0,-8130000.000000001,-3990000.0,0.0,0,0.0,10618.0,8370.0,0.0,-4353.0,2019-06-30,2019-06-30,2019-06-30
826,LLO-P.V,"04/20/2020, 04:29:28",0.075,12200000.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Null,ttm,ttm
827,LM.V,"04/20/2020, 04:29:48",0.07,35530000.0,2490000.0,2750000.0,0.0,0.0,0.0,0.0,233.0,743.0,1940.0,214.0,2018-12-31,2018-12-31,2018-12-31
828,LME.V,"04/20/2020, 04:30:08",0.14,180600000.0,25280000.0,23230000.0,0,0,0,0.0,64.0,364.0,0.0,-1254.0,2018-12-31,2018-12-31,2018-12-31
829,LMG.V,"04/20/2020, 04:30:28",0.1,20060000.0,2009999.9999999998,2610000.0,-1330000.0,0.0,0,0.0,70.0,3035.0,0.0,-1184.0,2018-12-31,2018-12-31,2018-12-31
830,LMR.V,"04/20/2020, 04:30:48",0.02,86550000.0,1730000.0,1700000.0,-2480000.0,0.0,0,0.0,10.0,329.0,0.0,-637.0,2019-07-31,2019-07-31,2019-07-31
831,LMS.V,"04/20/2020, 04:31:08",0.06,45450000.0,2730000.0,0.0,0,0,0.0,0.0,1458.0,310.0,0.0,-1139.0,2019-10-31,2019-10-31,2019-10-31
832,LOOP.V,"04/20/2020, 04:31:28",0.18,30190000.0,5430000.0,7050000.0,-2850000.0,0.0,0,0.0,888.0,4057.0,0.0,-1923.0,2018-12-31,2018-12-31,2018-12-31
833,LPC.V,"04/20/2020, 04:31:48",0.6,50990000.0,30600000.0,36860000.0,2029999.9999999998,0.0,0.0,0.0,4721.0,8779.0,16650.0,1884.0,2019-12-31,2019-12-31,2019-12-31
834,LPK.V,"04/20/2020, 04:32:08",0.01,148510000.0,1490000.0,1390000.0,0,0,0,0.0,233.0,10544.0,0.0,-1443.0,2018-12-31,2018-12-31,2018-12-31
835,LPS.V,"04/20/2020, 04:32:28",0.2,101850000.0,20370000.0,16320000.0,-5870000.0,0.0,0.0,0.0,5678.0,937.0,2335.0,-3870.0,2019-09-30,2019-09-30,2019-09-30
836,LR.V,"04/20/2020, 04:32:48",0.64,72210000.0,46210000.0,39860000.0,-9510000.0,0.0,0.0,0.0,8383.0,1129.0,0.0,-7842.0,2019-12-31,2019-12-31,2019-12-31
837,LRA.V,"04/20/2020, 04:33:09",0.57,38630000.0,22020000.0,19990000.0,-1070000.0,0.0,0,0.0,2071.0,553.0,0.0,-598.0,2019-12-31,2019-12-31,2019-12-31
838,LRT-DB-G.V,"04/20/2020, 04:33:30",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
839,LRT-UN.V,"04/20/2020, 04:33:51",0.01,20560000.0,0.0,278370000.0,0,0,0,0.0,692.0,284167.0,16528.0,-5929.0,2019-12-31,2019-12-31,2019-12-31
840,LSX.V,"04/20/2020, 04:34:10",0.1,54440000.0,5440000.0,3690000.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Null,ttm,ttm
841,LTE.V,"04/20/2020, 04:34:30",0.315,50560000.0,15930000.0,16020000.0,-5670000.0,0.0,0.0,0.0,1217.0,1821.0,12195.0,-2448.0,2019-09-30,2019-09-30,2019-09-30
842,LTX.V,"04/20/2020, 04:34:51",0.005,177970000.0,0.0,0.0,0.0,0.0,0,0.0,5.0,477.0,1.0,-156.0,2019-10-31,2019-10-31,2019-10-31
843,LUM.V,"04/20/2020, 04:35:11",0.61,331270000.0,202080000.0,195900000.0,-16670000.000000002,0.0,0.0,0.0,6248.0,1439.0,0.0,-14782.0,2019-12-31,2019-12-31,2019-12-31
844,LXE.V,"04/20/2020, 04:35:34",0.28,200520000.0,56150000.0,54070000.0,10130000.0,0.0,0.0,0.0,2729.0,18601.0,33800.0,16249.0,2018-12-31,2018-12-31,2018-12-31
845,LXG.V,"04/20/2020, 04:35:54",0.64,85690000.0,54840000.0,54200000.0,-7570000.0,0.0,0.0,0.0,670.0,319.0,0.0,-5999.0,2019-02-28,2019-02-28,2019-02-28
846,M.V,"04/20/2020, 04:36:14",2.1,10620000.0,22300000.0,252030000.0,30080000.0,0.0,0.0,0.0,18980.0,199284.0,395282.0,42857.0,2019-12-31,2019-12-31,2019-12-31
847,M-DB.V,"04/20/2020, 04:36:36",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
848,MAC.V,"04/20/2020, 04:36:56",0.08,79400000.0,6350000.0,119280000.0,0.0,0.0,0,0.0,115.0,110602.0,0.0,-965.0,2019-06-30,2019-06-30,2019-06-30
849,MAE.V,"04/20/2020, 04:37:16",0.06,189550000.0,11370000.0,7860000.0,0,0,0.0,0.0,2359.0,250.0,0.0,-2261.0,2018-12-31,2018-12-31,2018-12-31
850,MAH.V,"04/20/2020, 04:37:36",0.045,116370000.0,5240000.0,6190000.0,0.0,0.0,0.0,0.0,107.0,2242.0,1190.0,445.0,2018-12-31,2018-12-31,2018-12-31
851,MAI.V,"04/20/2020, 04:37:57",0.295,406070000.0,119960000.0,109990000.0,-26050000.0,0.0,0.0,0.0,1181.0,4233.0,0.0,-6339.0,2018-12-31,2018-12-31,2018-12-31
852,MAP.V,"04/20/2020, 04:38:17",0.03,59000000.0,2060000.0,-1360000.0,0,0,0,0.0,3752.0,48.0,0.0,-1059.0,2019-04-30,2019-04-30,2019-04-30
853,MAS.V,"04/20/2020, 04:38:37",0.055,49840000.0,2740000.0,2870000.0,0,0,0.0,0.0,0.0,418.0,0.0,-928.0,2019-09-30,2019-09-30,2019-09-30
854,MAZ-H.V,"04/20/2020, 04:38:57",0.055,47770000.0,2630000.0,1610000.0,2890000.0,0.0,0,0.0,4596.0,28105.0,2353.0,-1358.0,2018-12-31,2018-12-31,2018-12-31
855,MBI-H.V,"04/20/2020, 04:39:17",0.055,13260000.0,0.0,0.0,0,0,0,0.0,2.0,137.0,0.0,-8.0,2018-12-31,2018-12-31,2018-12-31
856,MBO.V,"04/20/2020, 04:39:38",0.085,38150000.0,3240000.0,4960000.0,0.0,0.0,0.0,0.0,324.0,989.0,45.0,-696.0,2019-07-31,2019-07-31,2019-07-31
857,MBR-H.V,"04/20/2020, 04:39:59",0.11,0,0.0,0.0,0,0,0,0,65.0,7741.0,0.0,-273.0,2019-01-31,2019-01-31,2019-01-31
858,MCCN.V,"04/20/2020, 04:40:18",0.08,90350000.0,7230000.0,2830000.0,0,0,0.0,0.0,8.0,512.0,0.0,-118.0,2018-12-31,2018-12-31,2018-12-31
859,MCG.V,"04/20/2020, 04:40:39",0.015,308860000.0,4630000.0,53220000.0,-2790000.0,0.0,0,0.0,1133.0,73519.0,7717.0,66.0,2018-12-31,2018-12-31,2018-12-31
860,MCI.V,"04/20/2020, 04:40:58",0.05,32810000.000000004,1640000.0,1630000.0,0.0,0.0,0,0.0,33.0,4876.0,0.0,406.0,2019-03-31,2019-03-31,2019-03-31
861,MCLD.V,"04/20/2020, 04:41:18",4.3,16059999.999999998,69070000.0,103160000.0,-14810000.0,0.0,0.0,0.0,1326.0,3681.0,1794.0,-10897.0,2018-12-31,2018-12-31,2018-12-31
862,MCLD-DB.V,"04/20/2020, 04:41:40",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
863,MCM-A.V,"04/20/2020, 04:42:01",0.11,12450000.0,1370000.0,0.0,0.0,0.0,0.0,0.0,2650.0,726.0,137.0,-104.0,2018-12-31,2018-12-31,2018-12-31
864,MCR.V,"04/20/2020, 04:42:21",2.18,31100000.0,67810000.0,53370000.0,53980000.0,0.0,0.0,0.0,52286.0,107219.0,413728.0,23829.0,2019-12-31,2019-12-31,2019-12-31
865,MCS.V,"04/20/2020, 04:42:42",0.46,5660000.0,2600000.0,0.0,0.0,0.0,0.0,0.0,4125.0,725.0,-23.0,-402.0,2018-12-31,2018-12-31,2018-12-31
866,MD.V,"04/20/2020, 04:43:02",0.68,70350000.0,47840000.0,35380000.0,-1590000.0,0.0,0.0,0.0,12840.0,1057.0,33.0,-582.0,2019-09-30,2019-09-30,2019-09-30
867,MDL.V,"04/20/2020, 04:43:22",0.06,46350000.0,2780000.0,2570000.0,0,0,0.0,0.0,269.0,398.0,0.0,-598.0,2019-03-31,2019-03-31,2019-03-31
868,MDP.V,"04/20/2020, 04:43:42",2.95,14060000.0,41470000.0,44880000.0,0.0,0.0,0.0,0.0,29205.0,76288.0,33864.0,-2590.0,2019-03-31,2019-03-31,2019-03-31
869,MDP-DB.V,"04/20/2020, 04:44:03",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
870,MDV.V,"04/20/2020, 04:44:23",0.09,44130000.0,3970000.0,3760000.0,0.0,0.0,0,0.0,256.0,212.0,0.0,-149.0,2019-02-28,2019-02-28,2019-02-28
871,MDX.V,"04/20/2020, 04:44:43",0.135,157630000.0,21280000.0,20070000.0,-2890000.0,0.0,0,0.0,38.0,2197.0,1087.0,-2607.0,2018-12-31,2018-12-31,2018-12-31
872,MED.V,"04/20/2020, 04:45:03",0.04,94790000.0,3790000.0,2380000.0,0.0,0.0,0,0.0,1436.0,86.0,0.0,-1109.0,2018-12-31,2018-12-31,2018-12-31
873,MEK.V,"04/20/2020, 04:45:24",0.06,74870000.0,4490000.0,4040000.0,0.0,0.0,0.0,0.0,455.0,119.0,0.0,-683.0,2019-12-31,2019-12-31,2019-12-31
874,MENE.V,"04/20/2020, 04:45:45",0.4,231660000.0,130500000.0,96740000.0,-4570000.0,0.0,0.0,0.0,16258.0,12980.0,7928.0,-15123.0,2018-12-31,2018-12-31,2018-12-31
875,MENE-WT.V,"04/20/2020, 04:46:05",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
876,MET.V,"04/20/2020, 04:46:24",1.5,1780000.0,2660000.0,2009999.9999999998,0.0,0.0,0,0.0,596.0,1019.0,779.0,239.0,2019-03-31,2019-03-31,2019-03-31
877,META.V,"04/20/2020, 04:46:45",0.1,236680000.0,23670000.0,51450000.0,-10880000.0,0.0,0.0,0.0,7529.0,33843.0,54102.0,-22042.0,2019-08-31,2019-08-31,2019-08-31
878,META-WT.V,"04/20/2020, 04:47:06",0.03,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
879,MEX.V,"04/20/2020, 04:47:26",0.07,103340000.0,7230000.0,4700000.0,0,0,0,0.0,318.0,886.0,0.0,-2369.0,2019-06-30,2019-06-30,2019-06-30
880,MEX-WT.V,"04/20/2020, 04:47:46",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
881,MFM.V,"04/20/2020, 04:48:06",0.04,60080000.0,2400000.0,2400000.0,0,0,0.0,0.0,246.0,660.0,0.0,-1263.0,2018-12-31,2018-12-31,2018-12-31
882,MFS.V,"04/20/2020, 04:48:26",0.005,184980000.0,0.0,7010000.0,0.0,0.0,0,0.0,183.0,12638.0,2767.0,133.0,2019-03-31,2019-03-31,2019-03-31
883,MFX.V,"04/20/2020, 04:48:46",0.025,18380000.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,324.0,0.0,-48.0,2019-02-28,2019-02-28,2019-02-28
884,MGC-H.V,"04/20/2020, 04:49:05",0.08,12270000.0,0.0,0.0,0,0,0,0.0,63.0,137.0,0.0,-39.0,2019-12-31,2019-12-31,2019-12-31
885,MGG.V,"04/20/2020, 04:49:25",0.42,314340000.0,132020000.00000001,128770000.00000001,0,0,0,0.0,7597.0,572.0,0.0,-5192.0,2019-04-30,2019-04-30,2019-04-30
886,MGI.V,"04/20/2020, 04:49:46",0.03,9670000.0,0.0,0.0,0,0,0.0,0.0,0.0,415.0,0.0,-25.0,2019-05-31,2019-05-31,2019-05-31
887,MGM.V,"04/20/2020, 04:50:07",0.085,239190000.0,20330000.0,17250000.0,-2520000.0,0.0,0.0,0.0,2786.0,1782.0,0.0,-9377.0,2018-12-31,2018-12-31,2018-12-31
888,MGM-WT.V,"04/20/2020, 04:50:27",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
889,MGZ-H.V,"04/20/2020, 04:50:47",0.05,1290000000.0,64410000.0,244900000.0,-6270000.0,0.0,0.0,0.0,2291.0,120451.0,37211.0,-29793.0,2018-12-31,2018-12-31,2018-12-31
890,MILE.V,"04/20/2020, 04:51:08",0.11,68930000.0,7580000.0,4700000.0,-4860000.0,0.0,0,0.0,26.0,57.0,0.0,-112.0,2019-06-30,2019-06-30,2019-06-30
891,MIMI.V,"04/20/2020, 04:51:28",0.26,52760000.0,13720000.0,22610000.0,4000000.0,0.0,0.0,0.0,0.0,4.0,0.0,-78.0,2018-12-31,2018-12-31,2018-12-31
892,MINE.V,"04/20/2020, 04:51:49",0.035,16579999.999999998,0.0,0.0,0,0,0,0.0,153.0,21.0,0.0,-173.0,2019-03-31,2019-03-31,2019-03-31
893,MIR.V,"04/20/2020, 04:52:09",0.1,658360000.0,65840000.0,77500000.0,-1230000.0,0.0,0,0.0,88.0,13769.0,527.0,-941.0,2019-07-31,2019-07-31,2019-07-31
894,MIRA-P.V,"04/20/2020, 04:52:28",0.025,14700000.0,0.0,0.0,0,0,0,0.0,355.0,81.0,0.0,-466.0,2018-12-31,2018-12-31,2018-12-31
895,MJS.V,"04/20/2020, 04:52:48",0.045,1050000000.0,47150000.0,59510000.0,13980000.0,0.0,0.0,0.0,18843.0,34784.0,33804.0,9816.0,2018-09-30,2018-09-30,2018-09-30
896,MKA.V,"04/20/2020, 04:53:08",0.06,133000000.0,7980000.0,-12250000.0,-4139999.9999999995,0.0,0,0.0,2392.0,1545.0,0.0,-7272.0,2018-12-31,2018-12-31,2018-12-31
897,MKO.V,"04/20/2020, 04:53:28",0.395,583700000.0,230560000.0,215760000.0,-15330000.0,0.0,0,0.0,4512.0,37093.0,10569.0,-9224.0,2019-04-30,2019-04-30,2019-04-30
898,MKR.V,"04/20/2020, 04:53:48",0.27,19370000.0,5230000.0,3980000.0,0,0,0,0.0,1513.0,50.0,0.0,-144.0,2019-08-31,2019-08-31,2019-08-31
899,MKT.V,"04/20/2020, 04:54:08",0.035,17750000.0,0.0,2550000.0,0.0,0.0,0,0.0,392.0,2175.0,2.0,-1424.0,2018-12-31,2018-12-31,2018-12-31
900,ML.V,"04/20/2020, 04:54:29",1.09,83260000.0,90750000.0,67990000.0,-4880000.0,0.0,0.0,0.0,38101.0,2650.0,0.0,-5247.0,2019-02-28,2019-02-28,2019-02-28
901,MMA.V,"04/20/2020, 04:54:48",0.145,91550000.0,13280000.0,13150000.0,0,0,0,0.0,207.0,588.0,0.0,-1111.0,2018-12-31,2018-12-31,2018-12-31
902,MMG.V,"04/20/2020, 04:55:08",0.22,99010000.0,21780000.0,19520000.0,0,0,0,0.0,813.0,187.0,0.0,-3417.0,2019-07-31,2019-07-31,2019-07-31
903,MMM.V,"04/20/2020, 04:55:29",0.06,50730000.0,3040000.0,-10010000.0,1760000.0,0.0,0.0,0.0,13075.0,170.0,2501.0,1522.0,2019-12-31,2019-12-31,2019-12-31
904,MMN.V,"04/20/2020, 04:55:49",0.03,49710000.0,1490000.0,2620000.0,0.0,0.0,0.0,0.0,109.0,5270.0,0.0,-370.0,2018-11-30,2018-11-30,2018-11-30
905,MMS.V,"04/20/2020, 04:56:10",0.075,102340000.0,7680000.0,7680000.0,0,0,0.0,0.0,318.0,3006.0,0.0,-1881.0,2019-03-31,2019-03-31,2019-03-31
906,MMV.V,"04/20/2020, 04:56:31",0.345,82340000.0,28410000.0,31590000.0,-1160000.0,0.0,0.0,0.0,13.0,942.0,0.0,-665.0,2019-03-31,2019-03-31,2019-03-31
907,MMY.V,"04/20/2020, 04:56:53",0.04,325370000.0,13010000.0,7780000.0,7270000.0,0.0,0.0,0.0,9036.0,24588.0,20993.0,2139.0,2019-06-30,2019-06-30,2019-06-30
908,MN.V,"04/20/2020, 04:57:13",0.075,67560000.0,5070000.0,4460000.0,0,0,0,0.0,648.0,750.0,0.0,-468.0,2019-03-31,2019-03-31,2019-03-31
909,MNC.V,"04/20/2020, 04:57:33",0.42,59050000.0,24800000.0,0.0,0,0,0,0,200.0,616.0,0.0,-428.0,2019-09-30,2019-09-30,2019-09-30
910,MNO.V,"04/20/2020, 04:57:53",0.11,163820000.0,18020000.0,40260000.0,2009999.9999999998,0.0,0,0.0,201.0,20340.0,10222.0,-4602.0,2018-12-31,2018-12-31,2018-12-31
911,MNX.V,"04/20/2020, 04:58:14",0.22,12560000.0,2760000.0,0.0,0,0,0.0,0.0,3188.0,1441.0,0.0,-286.0,2019-10-31,2019-10-31,2019-10-31
912,MON.V,"04/20/2020, 04:58:34",0.025,21880000.0,0.0,0.0,0.0,0.0,0,0.0,32.0,282.0,0.0,-521.0,2018-12-31,2018-12-31,2018-12-31
913,MOON.V,"04/20/2020, 04:58:54",0.01,108950000.0,1090000.0,1080000.0,0,0,0,0.0,23.0,527.0,0.0,-1102.0,2018-12-31,2018-12-31,2018-12-31
914,MOS.V,"04/20/2020, 04:59:14",0.035,218680000.0,7650000.0,7660000.0,-4050000.0,0.0,0.0,0.0,479.0,2711.0,2571.0,-4235.0,2018-12-31,2018-12-31,2018-12-31
915,MOX.V,"04/20/2020, 04:59:35",0.165,52420000.0,8650000.0,5480000.0,0,0,0,0.0,3239.0,384.0,810.0,90.0,2019-12-31,2019-12-31,2019-12-31
916,MPH.V,"04/20/2020, 04:59:55",1.7,10800000.0,18370000.0,6490000.0,-6500000.0,0.0,0.0,0.0,12965.0,15342.0,20173.0,-14641.0,2019-12-31,2019-12-31,2019-12-31
917,MPT.V,"04/20/2020, 05:00:15",0.14,39000000.0,5460000.0,3230000.0,0.0,0.0,0,0.0,805.0,412.0,399.0,-282.0,2019-06-30,2019-06-30,2019-06-30
918,MRL.V,"04/20/2020, 05:00:35",0.07,116260000.0,8140000.000000001,8020000.0,-1410000.0,0.0,0.0,0.0,134.0,412.0,0.0,-1254.0,2019-09-30,2019-09-30,2019-09-30
919,MRO.V,"04/20/2020, 05:00:55",0.22,108860000.0,23950000.0,19380000.0,-2470000.0,0.0,0.0,0.0,2290.0,739.0,5683.0,-2547.0,2018-12-31,2018-12-31,2018-12-31
920,MRS.V,"04/20/2020, 05:01:15",0.055,188520000.0,10370000.0,20620000.0,-5430000.0,0.0,0.0,0.0,12.0,2357.0,3082.0,-2659.0,2018-12-31,2018-12-31,2018-12-31
921,MRZ.V,"04/20/2020, 05:01:35",0.365,54120000.0,19760000.0,2130000.0,-6880000.0,0.0,0.0,0.0,21484.0,1277.0,0.0,-4482.0,2019-06-30,2019-06-30,2019-06-30
922,MSP.V,"04/20/2020, 05:01:55",0.035,58200000.0,2040000.0,2089999.9999999998,0.0,0.0,0.0,0.0,41.0,448.0,351.0,-66.0,2019-03-31,2019-03-31,2019-03-31
923,MSR.V,"04/20/2020, 05:02:15",0.07,156210000.0,10930000.0,10580000.0,0.0,0.0,0,0.0,272.0,269.0,0.0,-345.0,2018-12-31,2018-12-31,2018-12-31
924,MT.V,"04/20/2020, 05:02:36",0.12,29800000.0,3580000.0,2700000.0,-1580000.0,0.0,0,0.0,1151.0,98.0,0.0,-1042.0,2019-08-31,2019-08-31,2019-08-31
925,MTA.V,"04/20/2020, 05:02:57",7.55,34410000.0,259820000.0,256980000.00000003,-2890000.0,0.0,0.0,0.0,4603.0,4555.0,7853.0,2287.0,2019-05-31,2019-05-31,2019-05-31
926,MTB.V,"04/20/2020, 05:03:17",0.175,36710000.0,6420000.0,5610000.0,0,0,0,0.0,730.0,3296.0,0.0,-268.0,2019-11-30,2019-11-30,2019-11-30
927,MTC.V,"04/20/2020, 05:03:37",0.015,94420000.0,1420000.0,1710000.0,0.0,0.0,0,0.0,18.0,633.0,0.0,-196.0,2018-12-31,2018-12-31,2018-12-31
928,MTH.V,"04/20/2020, 05:03:56",0.03,32590000.000000004,0.0,1190000.0,0,0,0.0,0.0,1.0,901.0,0.0,-153.0,2019-01-31,2019-01-31,2019-01-31
929,MTLO.V,"04/20/2020, 05:04:16",0.21,208180000.0,43720000.0,40880000.0,-3620000.0,0.0,0.0,0.0,6621.0,11209.0,10360.0,-4315.0,2019-03-31,2019-03-31,2019-03-31
930,MTRX.V,"04/20/2020, 05:04:36",0.21,63510000.0,13340000.0,15170000.0,-6400000.0,0.0,0,0.0,227.0,2272.0,0.0,-3720.0,2019-06-30,2019-06-30,2019-06-30
931,MTS.V,"04/20/2020, 05:04:57",0.22,36160000.0,7950000.0,6450000.0,0.0,0.0,0.0,0.0,1594.0,391.0,0.0,-574.0,2019-12-31,2019-12-31,2019-12-31
932,MTU.V,"04/20/2020, 05:05:17",0.06,225160000.0,13510000.0,7380000.0,0,0,0,0.0,330.0,29.0,0.0,-2250.0,2018-12-31,2018-12-31,2018-12-31
933,MTX.V,"04/20/2020, 05:05:37",0.015,112960000.0,1690000.0,1350000.0,0,0,0,0.0,406.0,3658.0,0.0,-136.0,2019-04-30,2019-04-30,2019-04-30
934,MUN.V,"04/20/2020, 05:05:57",0.12,81400000.0,9770000.0,6450000.0,-1850000.0,0.0,0,0.0,4509.0,1866.0,0.0,-2356.0,2018-12-31,2018-12-31,2018-12-31
935,MUR.V,"04/20/2020, 05:06:18",0.08,64690000.0,5180000.0,3740000.0,-1480000.0,0.0,0,0.0,1434.0,366.0,0.0,-1371.0,2019-12-31,2019-12-31,2019-12-31
936,MUST-H.V,"04/20/2020, 05:06:38",0.065,20060000.0,1300000.0,1260000.0,0,0,0,0.0,14.0,707.0,0.0,-63.0,2018-12-31,2018-12-31,2018-12-31
937,MVAI.V,"04/20/2020, 05:06:58",0.075,44670000.0,3350000.0,0.0,-2950000.0,0.0,0.0,0.0,3948.0,427.0,184.0,-2718.0,2019-12-31,2019-12-31,2019-12-31
938,MVI-H.V,"04/20/2020, 05:07:19",0.12,2930000.0,0.0,0.0,0,0,0,0.0,29.0,929.0,0.0,-55.0,2019-12-31,2019-12-31,2019-12-31
939,MVP.V,"04/20/2020, 05:07:39",1.25,28540000.0,35680000.0,37710000.0,-3080000.0,0.0,0,0.0,2432.0,10729.0,5161.0,-1987.0,2019-12-31,2019-12-31,2019-12-31
940,MVY.V,"04/20/2020, 05:08:01",0.04,132729999.99999999,5310000.0,8430000.0,-1530000.0,0.0,0,0.0,25.0,4517.0,1220.0,-598.0,2019-09-30,2019-09-30,2019-09-30
941,MWI-UN.V,"04/20/2020, 05:08:22",0.1,5980000.0,0.0,4990000.0,0,0,0.0,0.0,490.0,6178.0,983.0,532.0,2018-12-31,2018-12-31,2018-12-31
942,MWX.V,"04/20/2020, 05:08:44",0.085,311020000.0,26440000.0,25070000.0,-1520000.0,0.0,0.0,0.0,2978.0,963.0,0.0,-955.0,2018-12-31,2018-12-31,2018-12-31
943,MXL-H.V,"04/20/2020, 05:09:04",0.01,285450000.0,2850000.0,2750000.0,0.0,0.0,0,0.0,10.0,4111.0,321.0,-331.0,2018-12-31,2018-12-31,2018-12-31
944,MXR.V,"04/20/2020, 05:09:24",0.08,27910000.0,2230000.0,1110000.0,0,0,0,0.0,840.0,384.0,0.0,-3450.0,2018-12-31,2018-12-31,2018-12-31
945,N.V,"04/20/2020, 05:09:44",0.3,323760000.0,97130000.0,48010000.0,-38680000.0,0.0,0.0,0.0,34403.0,5377.0,18561.0,-12191.0,2018-08-31,2018-08-31,2018-08-31
946,N-WT-A.V,"04/20/2020, 05:10:05",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
947,NAM.V,"04/20/2020, 05:10:25",0.06,137120000.0,8230000.0,5210000.0,0.0,0.0,0,0.0,1000.0,239.0,0.0,-1111.0,2019-04-30,2019-04-30,2019-04-30
948,NAN.V,"04/20/2020, 05:10:46",0.08,88690000.0,7100000.0,6570000.0,-2670000.0,0.0,0,0.0,2839.0,556.0,0.0,-2664.0,2018-12-31,2018-12-31,2018-12-31
949,NAP.V,"04/20/2020, 05:11:05",0.07,29670000.0,2080000.0,2080000.0,0,0,0,0.0,10.0,951.0,0.0,-366.0,2019-03-31,2019-03-31,2019-03-31
950,NAQ-P.V,"04/20/2020, 05:11:26",0.05,16930000.0,0.0,0.0,0,0,0,0.0,473.0,77.0,0.0,-424.0,2019-12-31,2019-12-31,2019-12-31
951,NAR.V,"04/20/2020, 05:11:45",0.035,110680000.0,3870000.0,3080000.0,0.0,0.0,0.0,0.0,636.0,496.0,0.0,-616.0,2019-04-30,2019-04-30,2019-04-30
952,NAVN-P.V,"04/20/2020, 05:12:05",0.1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Null,ttm,ttm
953,NBR.V,"04/20/2020, 05:12:25",0.095,30290000.0,2880000.0,2910000.0,0.0,0.0,0.0,0.0,88.0,333.0,0.0,-262.0,2019-07-31,2019-07-31,2019-07-31
954,NBVA.V,"04/20/2020, 05:12:44",0.08,56060000.0,4480000.0,2240000.0,0,0,0,0.0,4794.0,536.0,846.0,-3670.0,2019-04-30,2019-04-30,2019-04-30
955,NBY.V,"04/20/2020, 05:13:05",0.28,52250000.0,14630000.0,11450000.0,-1510000.0,0.0,0,0.0,2291.0,331.0,0.0,-1155.0,2018-12-31,2018-12-31,2018-12-31
956,NCI.V,"04/20/2020, 05:13:25",0.025,56100000.0,1400000.0,8900000.0,-5220000.0,0.0,0,0.0,98.0,11231.0,11706.0,696.0,2018-12-31,2018-12-31,2018-12-31
957,NCX.V,"04/20/2020, 05:13:45",0.075,120110000.0,9010000.0,8680000.0,0,0,0,0.0,806.0,695.0,99.0,83.0,2018-12-31,2018-12-31,2018-12-31
