,Ticker,Date,Price,Shares Outstanding,Market Cap,EV,EBITDA,EV/EBITDA,D/E,BV/Share,Total Cash,Total Liabilities,Total Revenue,Operating Cash Flow,BS Recent Date,CF Recent Date,IS Recent Date
1399,OSP.TO,"04/22/2020, 09:15:19",0.59,3210000.0,1890000.0,0.0,0,0,0,0,0.0,32568.0,4313.0,557.0,2019-12-31,2019-12-31,2019-12-31
1400,OSP-PR-A.TO,"04/22/2020, 09:15:35",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1401,OTEX.TO,"04/22/2020, 09:15:52",51.39,269920000.0,13870000000.0,17000000000.0,917280000.0,0.0,0.0,0.0,941009.0,4049305.0,2868755.0,876278.0,2019-06-30,2019-06-30,2019-06-30
1402,OVV.TO,"04/22/2020, 09:16:07",5.5,259820000.0,1430000000.0,9370000000.0,2780000000.0,0.0,0.0,0.0,190000.0,11557000.0,6726000.0,2921000.0,2019-12-31,2019-12-31,2019-12-31
1403,OXC.TO,"04/22/2020, 09:16:28",0.085,552480000.0,46960000.0,116780000.0,43550000.0,0.0,0.0,0.0,8912.0,209202.0,150496.0,28141.0,2019-12-31,2019-12-31,2019-12-31
1404,PAAS.TO,"04/22/2020, 09:16:44",28.08,209800000.0,5900000000.0,5990000000.0,398230000.0,0.0,0.0,0.0,238340.0,993836.0,1350759.0,282028.0,2019-12-31,2019-12-31,2019-12-31
1405,PAT.TO,"04/22/2020, 09:17:01",0.74,150220000.0,111160000.0,86380000.0,-20330000.0,0.0,0.0,0.0,50638.0,1930.0,0.0,-14360.0,2019-07-31,2019-07-31,2019-07-31
1406,PAT-WT.TO,"04/22/2020, 09:17:16",0.04,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1407,PAT-WT-A.TO,"04/22/2020, 09:17:34",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1408,PAT-WT-B.TO,"04/22/2020, 09:17:50",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1409,PAT-WT-C.TO,"04/22/2020, 09:18:05",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1410,PATH.TO,"04/22/2020, 09:18:22",3.09,6100000.0,18960000.0,22480000.0,-2590000.0,0.0,0.0,0.0,1862.0,7899.0,10765.0,-3443.0,2019-04-30,2019-04-30,2019-04-30
1411,PAYF.TO,"04/22/2020, 09:18:38",18.24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1412,PBD.TO,"04/22/2020, 09:18:57",17.59,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1413,PBH.TO,"04/22/2020, 09:19:13",84.38,37300000.0,3150000000.0,4470000000.0,270200000.0,0.0,0.0,0.0,18400.0,1501900.0,3649400.0,164200.0,2019-12-31,2019-12-31,2019-12-31
1414,PBH-DB-E.TO,"04/22/2020, 09:19:29",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1415,PBH-DB-F.TO,"04/22/2020, 09:19:45",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1416,PBH-DB-G.TO,"04/22/2020, 09:20:01",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1417,PBI.TO,"04/22/2020, 09:20:18",28.83,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1418,PBI-B.TO,"04/22/2020, 09:20:34",32.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1419,PBL.TO,"04/22/2020, 09:20:51",14.26,25640000.0,365570000.0,501340000.0,57230000.0,0.0,0.0,0.0,7448.0,228981.0,397839.0,29295.0,2019-12-31,2019-12-31,2019-12-31
1420,PBY-UN.TO,"04/22/2020, 09:21:08",9.6,13140000.0,138740000.0,0.0,0,0,0,0,14810.0,55849.0,20322.0,70709.0,2017-12-31,2017-12-31,2017-12-31
1421,PCD-UN.TO,"04/22/2020, 09:21:23",6.48,2069999.9999999998,13400000.0,0.0,0,0,0,0,0.0,4211.0,3540.0,5539.0,2019-12-31,2019-12-31,2019-12-31
1422,PCON.TO,"04/22/2020, 09:21:39",20.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1423,PCOR.TO,"04/22/2020, 09:21:56",19.05,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1424,PD.TO,"04/22/2020, 09:22:12",0.41,274230000.0,112430000.0,1530000000.0,365200000.0,0.0,0.0,0.0,74701.0,1742408.0,1541320.0,288159.0,2019-12-31,2019-12-31,2019-12-31
1425,PDC.TO,"04/22/2020, 09:22:29",21.72,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1426,PDF.TO,"04/22/2020, 09:22:46",21.98,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1427,PDIV.TO,"04/22/2020, 09:23:02",8.69,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1428,PDV.TO,"04/22/2020, 09:23:20",3.82,0.0,3610000.0,-3410000.0,0,0,0.0,0.0,0.0,9641.0,2380.0,3086.0,2019-11-30,2019-11-30,2019-11-30
1429,PDV-PR-A.TO,"04/22/2020, 09:23:37",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1430,PEY.TO,"04/22/2020, 09:23:53",2.42,164870000.0,399000000.0,1500000000.0,368920000.0,0.0,0.0,0.0,6185.0,1883263.0,497955.0,316936.0,2019-12-31,2019-12-31,2019-12-31
1431,PFAE.TO,"04/22/2020, 09:24:11",8.47,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1432,PFB.TO,"04/22/2020, 09:24:29",10.69,6690000.0,71530000.0,69460000.0,17610000.0,0.0,0.0,0.0,20129.0,37059.0,133232.0,17537.0,2019-12-31,2019-12-31,2019-12-31
1433,PFH-F.TO,"04/22/2020, 09:24:46",17.81,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1434,PFIA.TO,"04/22/2020, 09:25:02",9.85,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1435,PFL.TO,"04/22/2020, 09:25:18",19.75,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1436,PFMN.TO,"04/22/2020, 09:25:36",9.93,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1437,PFMS.TO,"04/22/2020, 09:25:52",9.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1438,PFT-UN.TO,"04/22/2020, 09:26:08",4.3,0,10610000.0,0.0,0,0,0,0,24576.0,3993.0,-4409.0,11014.0,2019-03-31,2019-03-31,2019-03-31
1439,PG.TO,"04/22/2020, 09:26:25",1.72,235210000.0,404570000.0,379300000.0,-14010000.0,0.0,0.0,0.0,58439.0,130340.0,93750.0,23229.0,2019-12-31,2019-12-31,2019-12-31
1440,PGI-UN.TO,"04/22/2020, 09:26:40",8.5,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1441,PHE.TO,"04/22/2020, 09:26:56",23.05,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1442,PHE-B.TO,"04/22/2020, 09:27:13",24.65,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1443,PHO.TO,"04/22/2020, 09:27:28",1.01,104510000.0,105560000.0,73670000.0,7000000.0,0.0,0.0,0.0,33400.0,8723.0,32730.0,-817.0,2019-12-31,2019-12-31,2019-12-31
1444,PHR.TO,"04/22/2020, 09:27:44",17.34,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1445,PHW.TO,"04/22/2020, 09:28:01",16.48,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1446,PHX.TO,"04/22/2020, 09:28:16",0.55,53250000.0,29290000.0,86520000.0,41080000.0,0.0,0.0,0.0,10582.0,128309.0,362057.0,50173.0,2019-12-31,2019-12-31,2019-12-31
1447,PHYS.TO,"04/22/2020, 09:28:31",19.47,0,5030000000.0,0.0,0,0,0,0,0.0,424.0,363479.0,-11211.0,2019-12-31,2019-12-31,2019-12-31
1448,PHYS-U.TO,"04/22/2020, 09:28:47",13.69,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1449,PIC-A.TO,"04/22/2020, 09:29:03",3.95,13440000.0,53110000.0,-22930000.0,0,0,0.0,0.0,0.0,202262.0,21407.0,-60030.0,2019-10-31,2019-10-31,2019-10-31
1450,PIC-PR-A.TO,"04/22/2020, 09:29:19",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1451,PID.TO,"04/22/2020, 09:29:41",18.52,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1452,PIF.TO,"04/22/2020, 09:29:57",11.67,15710000.0,183290000.0,333240000.0,58060000.0,0.0,0.0,0.0,32597.0,256518.0,71251.0,44609.0,2019-12-31,2019-12-31,2019-12-31
1453,PIF-DB.TO,"04/22/2020, 09:30:13",91.04,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1454,PIN.TO,"04/22/2020, 09:30:29",16.65,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1455,PINC.TO,"04/22/2020, 09:30:46",14.74,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1456,PINV.TO,"04/22/2020, 09:31:02",20.43,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1457,PKI.TO,"04/22/2020, 09:31:18",26.7,148200000.0,3960000000.0,8000000000.0,1180000000.0,0.0,0.0,0.0,244000.0,6974000.0,18453000.0,897000.0,2019-12-31,2019-12-31,2019-12-31
1458,PL.TO,"04/22/2020, 09:31:34",6.39,33360000.0,213170000.0,616130000.0,25560000.0,0.0,0.0,0.0,11267.0,421194.0,377808.0,32962.0,2019-12-31,2019-12-31,2019-12-31
1459,PLC.TO,"04/22/2020, 09:31:52",19.81,29350000.0,581520000.0,742030000.0,38190000.0,0.0,0.0,0.0,21255.0,859996.0,244259.0,49466.0,2019-12-31,2019-12-31,2019-12-31
1460,PLDI.TO,"04/22/2020, 09:32:09",19.27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1461,PLV.TO,"04/22/2020, 09:32:26",20.79,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1462,PLZ-DB-E.TO,"04/22/2020, 09:32:44",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1463,PLZ-UN.TO,"04/22/2020, 09:33:00",2.89,102170000.0,295270000.0,952190000.0,0,0,0.0,0.0,8845.0,690520.0,112461.0,42653.0,2019-12-31,2019-12-31,2019-12-31
1464,PMB-UN.TO,"04/22/2020, 09:33:16",7.33,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1465,PME.TO,"04/22/2020, 09:33:34",1.93,14300000.0,27590000.0,-3540000.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1466,PMIF.TO,"04/22/2020, 09:33:51",18.65,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1467,PMIF-U.TO,"04/22/2020, 09:34:10",19.51,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1468,PMM.TO,"04/22/2020, 09:34:28",18.75,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1469,PMN.TO,"04/22/2020, 09:34:45",0.16,281700000.0,45070000.0,45930000.0,-7390000.0,0.0,0,0.0,1704.0,1676.0,1.0,-6090.0,2019-12-31,2019-12-31,2019-12-31
1470,PMNT.TO,"04/22/2020, 09:35:03",19.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1471,PMT.TO,"04/22/2020, 09:35:21",0.05,60510000.0,3030000.0,115550000.0,0.0,0.0,0.0,0.0,15220.0,193130.0,74361.0,17806.0,2019-12-31,2019-12-31,2019-12-31
1472,PMTS.TO,"04/22/2020, 09:35:40",0.98,11230000.0,9940000.0,313540000.0,36550000.0,0.0,0,0.0,18682.0,365922.0,278073.0,2841.0,2019-12-31,2019-12-31,2019-12-31
1473,PNC-A.TO,"04/22/2020, 09:35:58",1.5,0.0,126560000.0,430540000.0,37020000.0,0.0,0,0.0,15464.0,435470.0,619638.0,8613.0,2019-08-31,2019-08-31,2019-08-31
1474,PNC-B.TO,"04/22/2020, 09:36:14",1.35,93680000.0,126560000.0,416480000.0,37020000.0,0.0,0,0.0,15464.0,435470.0,619638.0,8613.0,2019-08-31,2019-08-31,2019-08-31
1475,PNE.TO,"04/22/2020, 09:36:33",0.125,327780000.0,40970000.0,96660000.0,9540000.0,0.0,0.0,0.0,8661.0,313225.0,105006.0,15536.0,2019-12-31,2019-12-31,2019-12-31
1476,PNP.TO,"04/22/2020, 09:36:49",1.09,9050000.0,9860000.0,3860000.0,0,0,0.0,0.0,0.0,329.0,2392.0,-1044.0,2019-12-31,2019-12-31,2019-12-31
1477,POM.TO,"04/22/2020, 09:37:05",0.33,1010000000.0,333370000.0,340670000.0,-6510000.0,0.0,0.0,0.0,7401.0,73175.0,0.0,-4472.0,2019-12-31,2019-12-31,2019-12-31
1478,PONY.TO,"04/22/2020, 09:37:23",0.27,161000000.0,43470000.0,840960000.0,71830000.0,0.0,0.0,0.0,0.0,942623.0,302750.0,88554.0,2019-12-31,2019-12-31,2019-12-31
1479,POU.TO,"04/22/2020, 09:37:45",1.36,134199999.99999999,181340000.0,848470000.0,357820000.0,0.0,0.0,0.0,6016.0,1448125.0,914881.0,255694.0,2019-12-31,2019-12-31,2019-12-31
1480,POW.TO,"04/22/2020, 09:38:10",20.14,628330000.0,14420000000.0,-47980000000.0,4480000000.0,0.0,0.0,0.0,0.0,440665000.0,48841000.0,6621000.0,2019-12-31,2019-12-31,2019-12-31
1481,POW-PR-A.TO,"04/22/2020, 09:38:33",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1482,POW-PR-B.TO,"04/22/2020, 09:39:15",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1483,POW-PR-C.TO,"04/22/2020, 09:39:35",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1484,POW-PR-D.TO,"04/22/2020, 09:39:55",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1485,POW-PR-F.TO,"04/22/2020, 09:40:34",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1486,POW-PR-G.TO,"04/22/2020, 09:40:53",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1487,PPL.TO,"04/22/2020, 09:41:13",26.59,549780000.0,14620000000.0,28430000000.0,2220000000.0,0.0,0.0,0.0,129000.0,16383000.0,7230000.0,2532000.0,2019-12-31,2019-12-31,2019-12-31
1488,PPL-PF-A.TO,"04/22/2020, 09:41:31",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1489,PPL-PF-C.TO,"04/22/2020, 09:41:54",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1490,PPL-PF-E.TO,"04/22/2020, 09:42:25",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1491,PPL-PR-A.TO,"04/22/2020, 09:42:44",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1492,PPL-PR-C.TO,"04/22/2020, 09:43:01",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1493,PPL-PR-E.TO,"04/22/2020, 09:43:32",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1494,PPL-PR-G.TO,"04/22/2020, 09:44:01",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1495,PPL-PR-I.TO,"04/22/2020, 09:44:22",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1496,PPL-PR-K.TO,"04/22/2020, 09:44:38",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1497,PPL-PR-M.TO,"04/22/2020, 09:45:03",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1498,PPL-PR-O.TO,"04/22/2020, 09:45:32",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1499,PPL-PR-Q.TO,"04/22/2020, 09:45:53",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1500,PPL-PR-S.TO,"04/22/2020, 09:46:09",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1501,PPR.TO,"04/22/2020, 09:46:32",0.015,171310000.0,2570000.0,120940000.0,17370000.0,0.0,0.0,0.0,1867.0,290682.0,75802.0,16553.0,2018-12-31,2018-12-31,2018-12-31
1502,PPS.TO,"04/22/2020, 09:46:53",11.33,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1503,PR.TO,"04/22/2020, 09:47:10",6.72,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1504,PRA.TO,"04/22/2020, 09:47:27",15.27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1505,PREF.TO,"04/22/2020, 09:47:46",22.38,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1506,PRM.TO,"04/22/2020, 09:48:02",12.2,1060000.0,12910000.0,0.0,0,0,0,0,26868.0,10867.0,3779.0,8679.0,2019-12-31,2019-12-31,2019-12-31
1507,PRM-PR-A.TO,"04/22/2020, 09:48:18",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1508,PRMW.TO,"04/22/2020, 09:48:33",13.44,134830000.0,2100000000.0,3150000000.0,307600000.0,0.0,0.0,0.0,205500.0,2224700.0,2394500.0,246800.0,2019-12-31,2019-12-31,2019-12-31
1509,PRN.TO,"04/22/2020, 09:48:49",16.5,15690000.0,258880000.0,253900000.0,-19110000.0,0.0,0.0,0.0,19222.0,20378.0,5528.0,-20030.0,2019-12-31,2019-12-31,2019-12-31
1510,PRP.TO,"04/22/2020, 09:49:07",19.03,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1511,PRQ.TO,"04/22/2020, 09:49:22",0.105,49470000.0,5190000.0,131509999.99999999,31040000.0,0.0,0.0,0.0,256.0,182525.0,71398.0,27822.0,2019-12-31,2019-12-31,2019-12-31
1512,PRU.TO,"04/22/2020, 09:49:39",0.93,1170000000.0,1070000000.0000001,1090000000.0,0,0,0.0,0.0,125406.0,185771.0,508646.0,0.0,2019-06-30,2019-06-30,2019-06-30
1513,PRV-UN.TO,"04/22/2020, 09:49:56",3.85,37310000.0,143650000.0,517730000.0,28650000.0,0.0,0.0,0.0,5302.0,399127.0,57627.0,17435.0,2019-12-31,2019-12-31,2019-12-31
1514,PSA.TO,"04/22/2020, 09:50:13",50.03,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1515,PSB.TO,"04/22/2020, 09:50:30",17.93,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1516,PSD.TO,"04/22/2020, 09:50:46",0.99,53790000.0,53260000.0,85470000.0,17300000.0,0.0,0.0,0.0,23016.0,3609.0,10188.0,-3250.0,2018-12-31,2018-12-31,2018-12-31
1517,PSI.TO,"04/22/2020, 09:51:04",6.77,84540000.0,572320000.0,406300000.0,109660000.0,0.0,0.0,0.0,161016.0,91387.0,295642.0,108547.0,2019-12-31,2019-12-31,2019-12-31
1518,PSK.TO,"04/22/2020, 09:51:20",8.99,233100000.0,2080000000.0,1810000000.0,221900000.0,0.0,0.0,0.0,0.0,233800.0,268400.0,209700.0,2019-12-31,2019-12-31,2019-12-31
1519,PSLV.TO,"04/22/2020, 09:51:37",7.94,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1520,PSLV-U.TO,"04/22/2020, 09:51:53",5.51,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
1521,PSU-U.TO,"04/22/2020, 09:52:11",100.02,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1522,PSY.TO,"04/22/2020, 09:52:27",21.98,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1523,PSY-U.TO,"04/22/2020, 09:52:45",15.19,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1524,PTB.TO,"04/22/2020, 09:53:03",18.95,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1525,PTG.TO,"04/22/2020, 09:53:19",1.4,39410000.0,55180000.0,165450000.0,21580000.0,0.0,0.0,0.0,27275.0,405200.0,1218124.0,-1247.0,2019-12-31,2019-12-31,2019-12-31
1526,PTM.TO,"04/22/2020, 09:53:36",2.15,62350000.0,134050000.00000001,181930000.0,-4620000.0,0.0,0.0,0.0,5550.0,44820.0,0.0,-4952.0,2019-08-31,2019-08-31,2019-08-31
1527,PTS.TO,"04/22/2020, 09:53:53",12.79,13240000.0,169360000.0,96860000.0,19930000.0,0.0,0.0,0.0,69965.0,99508.0,401177.0,24364.0,2019-12-31,2019-12-31,2019-12-31
1528,PUD.TO,"04/22/2020, 09:54:13",18.83,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1529,PUD-B.TO,"04/22/2020, 09:54:30",23.17,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1530,PVG.TO,"04/22/2020, 09:54:46",11.4,185520000.0,2109999999.9999998,2540000000.0,210410000.0,0.0,0.0,0.0,23174.0,618865.0,484540.0,225073.0,2019-12-31,2019-12-31,2019-12-31
1531,PVS-PR-D.TO,"04/22/2020, 09:55:01",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1532,PVS-PR-E.TO,"04/22/2020, 09:55:19",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1533,PVS-PR-F.TO,"04/22/2020, 09:55:35",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1534,PVS-PR-G.TO,"04/22/2020, 09:55:51",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1535,PVS-PR-H.TO,"04/22/2020, 09:56:07",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1536,PWF-PR-A.TO,"04/22/2020, 09:56:23",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1537,PWF-PR-E.TO,"04/22/2020, 09:56:39",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1538,PWF-PR-F.TO,"04/22/2020, 09:56:56",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1539,PWF-PR-G.TO,"04/22/2020, 09:57:13",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1540,PWF-PR-H.TO,"04/22/2020, 09:57:31",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1541,PWF-PR-I.TO,"04/22/2020, 09:57:47",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1542,PWF-PR-K.TO,"04/22/2020, 09:58:04",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1543,PWF-PR-L.TO,"04/22/2020, 09:58:25",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1544,PWF-PR-O.TO,"04/22/2020, 09:58:41",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1545,PWF-PR-P.TO,"04/22/2020, 09:58:56",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1546,PWF-PR-Q.TO,"04/22/2020, 09:59:13",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1547,PWF-PR-R.TO,"04/22/2020, 09:59:31",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1548,PWF-PR-S.TO,"04/22/2020, 09:59:46",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1549,PWF-PR-T.TO,"04/22/2020, 10:00:02",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1550,PWF-PR-Z.TO,"04/22/2020, 10:00:17",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1551,PXC.TO,"04/22/2020, 10:00:34",20.83,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1552,PXG.TO,"04/22/2020, 10:00:52",19.67,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1553,PXG-U.TO,"04/22/2020, 10:01:13",13.83,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1554,PXS.TO,"04/22/2020, 10:01:30",23.95,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1555,PXS-U.TO,"04/22/2020, 10:01:46",17.71,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1556,PXT.TO,"04/22/2020, 10:02:02",13.63,142300000.0,1940000000.0,1400000000.0,662060000.0,0.0,0.0,0.0,396839.0,282136.0,1113622.0,365067.0,2019-12-31,2019-12-31,2019-12-31
1557,PXU-F.TO,"04/22/2020, 10:02:18",32.82,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1558,PYF.TO,"04/22/2020, 10:02:36",16.72,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1559,PYF-B.TO,"04/22/2020, 10:02:53",19.03,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1560,PYF-U.TO,"04/22/2020, 10:03:11",18.36,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1561,PZA.TO,"04/22/2020, 10:03:26",8.13,24620000.0,200150000.0,300960000.0,0,0,0.0,0.0,3285.0,71549.0,35946.0,28297.0,2019-12-31,2019-12-31,2019-12-31
1562,PZC.TO,"04/22/2020, 10:03:44",16.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1563,PZW.TO,"04/22/2020, 10:04:00",20.65,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1564,PZW-F.TO,"04/22/2020, 10:04:17",14.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1565,QAH.TO,"04/22/2020, 10:04:36",94.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1566,QBB.TO,"04/22/2020, 10:04:57",107.29,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Null,Null,Null
1567,QBR-A.TO,"04/22/2020, 10:05:15",29.76,77230000.0,7580000000.0,13910000000.0,1730000000.0,0.0,0.0,0.0,14000.0,8653800.0,4293800.0,1211800.0,2019-12-31,2019-12-31,2019-12-31
